Special_Occasion,Day,Month,Year,Mess_No,New_Menu,Food_Prepared_By1,Food_Prepared_By2,Food_Prepared_By3,Meal_1,Wastage_1,Meal_2,Wastage_2,Meal_3,Wastage_3,Type_Of_Meal,Total Wastage
Sem-Break,13,7,2017,2,No,W,N,L,LL,526,LL1,789,YY2,1052,L,2367
Sem-Break,13,7,2017,3,No,L,O,X,XX,148,ZZ1,222,MM2,296,L,666
Sem-Break,13,7,2017,0,No,X,L,Z,LL,194,ZZ1,291,ZZ2,388,D,873
Sem-Break,13,7,2017,1,No,Y,X,N,WW,328,YY1,492,XX2,656,D,1476
Sem-Break,13,7,2017,2,Yes,N,Y,Z,YY,168,MM1,252,WW2,336,D,756
Sem-Break,13,7,2017,3,No,Z,Y,N,LL,0,MM1,0,ZZ2,0,D,0
Regular,17,2,2018,0,Yes,N,X,W,MM,0,MM1,0,YY2,0,B,0
Regular,17,2,2018,1,No,W,Y,O,YY,18,YY1,27,LL2,36,B,81
Regular,17,2,2018,2,Yes,N,Y,L,LL,400,YY1,600,XX2,800,B,1800
Regular,17,2,2018,3,No,Y,M,Z,MM,232,MM1,348,MM2,464,B,1044
Regular,17,2,2018,0,No,Y,W,L,MM,340,MM1,510,XX2,680,L,1530
Regular,17,2,2018,1,Yes,L,W,N,LL,376,WW1,564,LL2,752,L,1692
Regular,17,2,2018,2,No,W,O,N,WW,348,MM1,522,YY2,696,L,1566
Regular,17,2,2018,3,No,L,N,M,LL,430,LL1,645,YY2,860,L,1935
Regular,17,2,2018,0,No,M,O,L,MM,202,XX1,303,YY2,404,D,909
Regular,17,2,2018,1,Yes,Y,X,L,ZZ,0,YY1,0,ZZ2,0,D,0
Regular,17,2,2018,2,No,N,N,X,MM,248,MM1,372,XX2,496,D,1116
Regular,17,2,2018,3,No,O,Y,Y,ZZ,16,YY1,24,LL2,32,D,72
Regular,13,5,2017,0,Yes,N,L,Y,XX,286,MM1,429,MM2,572,B,1287
Regular,13,5,2017,1,No,M,W,N,LL,50,WW1,75,ZZ2,100,B,225
Regular,13,5,2017,2,No,X,W,W,YY,0,MM1,0,ZZ2,0,B,0
Regular,13,5,2017,3,No,O,O,M,XX,122,MM1,183,ZZ2,244,B,549
Regular,13,5,2017,0,No,X,W,Y,ZZ,218,MM1,327,ZZ2,436,L,981
Regular,13,5,2017,1,No,N,N,N,ZZ,174,ZZ1,261,YY2,348,L,783
Regular,13,5,2017,2,No,Y,L,L,YY,66,WW1,99,XX2,132,L,297
Regular,13,5,2017,3,No,W,Y,W,XX,0,ZZ1,0,MM2,0,L,0
Regular,13,5,2017,0,No,M,Y,X,YY,108,MM1,162,MM2,216,D,486
Regular,13,5,2017,1,No,Z,X,Y,MM,0,YY1,0,MM2,0,D,0
Regular,13,5,2017,2,No,Y,W,Y,LL,48,WW1,72,LL2,96,D,216
Regular,13,5,2017,3,No,Y,N,M,ZZ,240,ZZ1,360,MM2,480,D,1080
Fest,5,10,2017,0,Yes,N,M,O,XX,330,WW1,495,MM2,660,B,1485
Fest,5,10,2017,1,No,L,Y,M,MM,244,LL1,366,MM2,488,B,1098
Fest,5,10,2017,2,No,O,Z,W,YY,150,XX1,225,YY2,300,B,675
Fest,5,10,2017,3,No,Y,L,W,YY,0,WW1,0,XX2,0,B,0
Fest,5,10,2017,0,No,W,M,Y,YY,118,XX1,177,WW2,236,L,531
Fest,5,10,2017,1,No,M,W,Z,YY,326,ZZ1,489,WW2,652,L,1467
Fest,5,10,2017,2,No,Y,Y,O,XX,0,MM1,0,MM2,0,L,0
Fest,5,10,2017,3,No,W,L,X,LL,174,LL1,261,WW2,348,L,783
Fest,5,10,2017,0,Yes,W,W,L,ZZ,208,LL1,312,LL2,416,D,936
Fest,5,10,2017,1,No,W,X,Z,WW,0,LL1,0,XX2,0,D,0
Fest,5,10,2017,2,No,O,Y,M,MM,248,MM1,372,YY2,496,D,1116
Fest,5,10,2017,3,Yes,X,Y,Z,XX,254,XX1,381,MM2,508,D,1143
Sem-Break,8,11,2017,0,No,N,Y,Y,LL,90,WW1,135,YY2,180,B,405
Sem-Break,8,11,2017,1,No,Z,N,Y,ZZ,170,XX1,255,YY2,340,B,765
Sem-Break,8,11,2017,2,No,N,O,Y,ZZ,310,WW1,465,XX2,620,B,1395
Sem-Break,8,11,2017,3,Yes,L,M,Z,LL,0,LL1,0,WW2,0,B,0
Sem-Break,8,11,2017,0,No,O,Y,X,ZZ,272,WW1,408,YY2,544,L,1224
Sem-Break,8,11,2017,1,No,L,Z,L,MM,0,LL1,0,WW2,0,L,0
Sem-Break,8,11,2017,2,No,N,M,W,WW,470,XX1,705,XX2,940,L,2115
Sem-Break,8,11,2017,3,No,M,X,W,MM,0,WW1,0,MM2,0,L,0
Sem-Break,8,11,2017,0,No,Y,O,N,ZZ,352,WW1,528,LL2,704,D,1584
Sem-Break,8,11,2017,1,No,W,Z,Y,XX,396,YY1,594,XX2,792,D,1782
Sem-Break,8,11,2017,2,No,Z,M,L,XX,408,LL1,612,MM2,816,D,1836
Sem-Break,8,11,2017,3,Yes,W,W,L,ZZ,92,WW1,138,MM2,184,D,414
Regular,23,1,2018,0,No,Z,L,O,MM,108,YY1,162,YY2,216,B,486
Regular,23,1,2018,1,No,W,Z,L,WW,194,XX1,291,MM2,388,B,873
Regular,23,1,2018,2,Yes,X,Z,O,WW,0,MM1,0,LL2,0,B,0
Regular,23,1,2018,3,No,M,Y,Y,LL,448,XX1,672,YY2,896,B,2016
Regular,23,1,2018,0,Yes,L,Z,L,ZZ,128,ZZ1,192,YY2,256,L,576
Regular,23,1,2018,1,No,N,X,M,ZZ,58,MM1,87,YY2,116,L,261
Regular,23,1,2018,2,No,Y,M,L,ZZ,0,ZZ1,0,WW2,0,L,0
Regular,23,1,2018,3,No,O,M,O,WW,160,YY1,240,XX2,320,L,720
Regular,23,1,2018,0,No,N,X,O,XX,60,YY1,90,XX2,120,D,270
Regular,23,1,2018,1,No,O,W,Z,MM,380,LL1,570,LL2,760,D,1710
Regular,23,1,2018,2,No,W,W,N,WW,210,WW1,315,LL2,420,D,945
Regular,23,1,2018,3,Yes,Y,L,X,WW,0,WW1,0,MM2,0,D,0
Sem-Break,14,3,2018,0,No,Y,X,L,XX,446,MM1,669,LL2,892,B,2007
Sem-Break,14,3,2018,1,No,M,W,M,WW,486,MM1,729,YY2,972,B,2187
Sem-Break,14,3,2018,2,Yes,Z,N,W,XX,98,WW1,147,LL2,196,B,441
Sem-Break,14,3,2018,3,No,X,W,Z,WW,400,YY1,600,YY2,800,B,1800
Sem-Break,14,3,2018,0,No,L,N,M,MM,36,YY1,54,MM2,72,L,162
Sem-Break,14,3,2018,1,No,M,N,M,YY,136,MM1,204,ZZ2,272,L,612
Sem-Break,14,3,2018,2,No,M,Y,Z,LL,174,WW1,261,WW2,348,L,783
Sem-Break,14,3,2018,3,No,M,O,L,XX,120,YY1,180,WW2,240,L,540
Sem-Break,14,3,2018,0,Yes,X,Y,W,MM,492,ZZ1,738,MM2,984,D,2214
Sem-Break,14,3,2018,1,No,O,N,Y,XX,172,LL1,258,MM2,344,D,774
Sem-Break,14,3,2018,2,No,Z,X,X,MM,94,LL1,141,LL2,188,D,423
Sem-Break,14,3,2018,3,No,Y,Y,L,WW,28,ZZ1,42,WW2,56,D,126
Other-Holidays,13,7,2017,0,No,Z,Y,Y,YY,176,MM1,264,YY2,352,B,792
Other-Holidays,13,7,2017,1,No,N,L,N,WW,2,WW1,3,YY2,4,B,9
Other-Holidays,13,7,2017,2,No,N,X,Y,WW,438,ZZ1,657,WW2,876,B,1971
Other-Holidays,13,7,2017,3,No,Z,N,N,YY,0,XX1,0,ZZ2,0,B,0
Other-Holidays,13,7,2017,0,No,O,X,M,WW,0,MM1,0,MM2,0,L,0
Other-Holidays,13,7,2017,1,Yes,L,Y,L,MM,390,WW1,585,YY2,780,L,1755
Other-Holidays,13,7,2017,2,No,L,X,L,YY,0,MM1,0,XX2,0,L,0
Other-Holidays,13,7,2017,3,No,Y,X,N,WW,306,XX1,459,YY2,612,L,1377
Other-Holidays,13,7,2017,0,Yes,Y,Z,W,LL,370,MM1,555,MM2,740,D,1665
Other-Holidays,13,7,2017,1,No,O,Y,Y,ZZ,334,ZZ1,501,ZZ2,668,D,1503
Other-Holidays,13,7,2017,2,No,Y,W,Z,XX,178,LL1,267,XX2,356,D,801
Other-Holidays,13,7,2017,3,No,L,Z,X,YY,100,MM1,150,XX2,200,D,450
Exam,9,6,2017,0,Yes,Y,X,O,WW,380,MM1,570,MM2,760,B,1710
Exam,9,6,2017,1,Yes,Z,M,L,XX,256,YY1,384,MM2,512,B,1152
Exam,9,6,2017,2,No,L,X,X,LL,138,WW1,207,MM2,276,B,621
Exam,9,6,2017,3,Yes,W,X,N,MM,52,XX1,78,YY2,104,B,234
Exam,9,6,2017,0,No,N,M,W,YY,106,XX1,159,ZZ2,212,L,477
Exam,9,6,2017,1,No,L,L,Y,ZZ,0,YY1,0,XX2,0,L,0
Exam,9,6,2017,2,No,L,N,W,WW,278,ZZ1,417,LL2,556,L,1251
Exam,9,6,2017,3,No,Z,L,X,LL,118,MM1,177,LL2,236,L,531
Exam,9,6,2017,0,No,X,M,W,MM,246,LL1,369,ZZ2,492,D,1107
Exam,9,6,2017,1,No,N,O,L,ZZ,298,LL1,447,XX2,596,D,1341
Exam,9,6,2017,2,No,O,M,X,LL,38,ZZ1,57,LL2,76,D,171
Exam,9,6,2017,3,No,M,W,N,ZZ,0,LL1,0,ZZ2,0,D,0
Regular,10,8,2017,0,No,N,L,W,LL,8,XX1,12,LL2,16,B,36
Regular,10,8,2017,1,No,Y,N,L,LL,110,ZZ1,165,LL2,220,B,495
Regular,10,8,2017,2,Yes,N,X,Y,XX,0,YY1,0,MM2,0,B,0
Regular,10,8,2017,3,No,W,X,M,MM,166,ZZ1,249,MM2,332,B,747
Regular,10,8,2017,0,No,L,O,L,ZZ,384,WW1,576,YY2,768,L,1728
Regular,10,8,2017,1,No,N,Z,Y,YY,154,ZZ1,231,LL2,308,L,693
Regular,10,8,2017,2,No,W,M,M,ZZ,242,ZZ1,363,WW2,484,L,1089
Regular,10,8,2017,3,No,Z,Z,W,MM,128,XX1,192,MM2,256,L,576
Regular,10,8,2017,0,No,X,W,W,MM,0,WW1,0,YY2,0,D,0
Regular,10,8,2017,1,No,Z,Y,Z,YY,0,XX1,0,LL2,0,D,0
Regular,10,8,2017,2,No,Y,W,Z,XX,66,LL1,99,MM2,132,D,297
Regular,10,8,2017,3,No,W,Y,Y,LL,0,MM1,0,MM2,0,D,0
Regular,14,7,2017,0,No,L,Y,M,LL,0,YY1,0,YY2,0,B,0
Regular,14,7,2017,1,Yes,N,X,M,ZZ,0,ZZ1,0,LL2,0,B,0
Regular,14,7,2017,2,No,O,X,L,WW,402,XX1,603,ZZ2,804,B,1809
Regular,14,7,2017,3,No,Z,Y,M,LL,154,YY1,231,LL2,308,B,693
Regular,14,7,2017,0,No,Y,M,X,WW,222,XX1,333,YY2,444,L,999
Regular,14,7,2017,1,No,Y,M,X,LL,136,ZZ1,204,LL2,272,L,612
Regular,14,7,2017,2,No,N,Z,M,ZZ,240,LL1,360,ZZ2,480,L,1080
Regular,14,7,2017,3,No,X,X,X,LL,70,ZZ1,105,YY2,140,L,315
Regular,14,7,2017,0,No,Z,Z,W,YY,304,LL1,456,XX2,608,D,1368
Regular,14,7,2017,1,No,Z,Z,M,MM,134,ZZ1,201,XX2,268,D,603
Regular,14,7,2017,2,No,M,W,W,LL,0,YY1,0,MM2,0,D,0
Regular,14,7,2017,3,No,N,Z,L,WW,120,ZZ1,180,WW2,240,D,540
Regular,16,2,2018,0,No,W,M,M,MM,200,WW1,300,XX2,400,B,900
Regular,16,2,2018,1,No,W,N,W,ZZ,348,WW1,522,WW2,696,B,1566
Regular,16,2,2018,2,No,L,M,M,MM,260,YY1,390,LL2,520,B,1170
Regular,16,2,2018,3,No,N,Y,W,MM,304,ZZ1,456,LL2,608,B,1368
Regular,16,2,2018,0,No,X,Z,N,XX,0,XX1,0,LL2,0,L,0
Regular,16,2,2018,1,No,Z,Y,Z,YY,114,ZZ1,171,WW2,228,L,513
Regular,16,2,2018,2,Yes,O,X,O,LL,326,LL1,489,YY2,652,L,1467
Regular,16,2,2018,3,Yes,M,N,W,LL,320,LL1,480,XX2,640,L,1440
Regular,16,2,2018,0,No,M,M,X,WW,98,ZZ1,147,YY2,196,D,441
Regular,16,2,2018,1,Yes,L,X,M,YY,42,XX1,63,WW2,84,D,189
Regular,16,2,2018,2,No,O,M,O,ZZ,288,YY1,432,LL2,576,D,1296
Regular,16,2,2018,3,No,M,Y,W,MM,186,WW1,279,XX2,372,D,837
Regular,15,12,2017,0,No,X,Y,N,YY,26,YY1,39,YY2,52,B,117
Regular,15,12,2017,1,No,X,X,L,ZZ,198,MM1,297,MM2,396,B,891
Regular,15,12,2017,2,No,N,L,M,YY,248,XX1,372,YY2,496,B,1116
Regular,15,12,2017,3,No,Y,W,W,YY,116,ZZ1,174,XX2,232,B,522
Regular,15,12,2017,0,No,L,M,W,MM,322,XX1,483,LL2,644,L,1449
Regular,15,12,2017,1,No,L,L,W,YY,140,XX1,210,XX2,280,L,630
Regular,15,12,2017,2,No,O,Z,Y,LL,464,XX1,696,WW2,928,L,2088
Regular,15,12,2017,3,No,N,Z,Z,ZZ,22,MM1,33,MM2,44,L,99
Regular,15,12,2017,0,No,W,Y,W,WW,108,MM1,162,WW2,216,D,486
Regular,15,12,2017,1,Yes,O,X,L,XX,178,ZZ1,267,MM2,356,D,801
Regular,15,12,2017,2,No,N,N,W,WW,136,MM1,204,XX2,272,D,612
Regular,15,12,2017,3,No,Z,Z,L,ZZ,14,WW1,21,YY2,28,D,63
Exam,6,8,2017,0,Yes,W,X,M,MM,156,ZZ1,234,ZZ2,312,B,702
Exam,6,8,2017,1,No,X,Y,X,LL,62,MM1,93,XX2,124,B,279
Exam,6,8,2017,2,No,N,Y,N,XX,142,WW1,213,XX2,284,B,639
Exam,6,8,2017,3,No,X,M,W,LL,152,MM1,228,LL2,304,B,684
Exam,6,8,2017,0,No,W,M,L,ZZ,354,LL1,531,ZZ2,708,L,1593
Exam,6,8,2017,1,No,M,M,Z,WW,52,ZZ1,78,ZZ2,104,L,234
Exam,6,8,2017,2,No,W,Y,O,WW,342,MM1,513,MM2,684,L,1539
Exam,6,8,2017,3,No,M,M,N,MM,202,WW1,303,XX2,404,L,909
Exam,6,8,2017,0,Yes,W,Y,M,ZZ,100,WW1,150,LL2,200,D,450
Exam,6,8,2017,1,No,L,N,X,XX,48,MM1,72,YY2,96,D,216
Exam,6,8,2017,2,No,N,M,Y,YY,64,WW1,96,WW2,128,D,288
Exam,6,8,2017,3,No,L,Z,N,YY,190,YY1,285,ZZ2,380,D,855
Regular,31,5,2017,0,No,M,M,L,MM,90,MM1,135,MM2,180,B,405
Regular,31,5,2017,1,No,Z,M,M,MM,282,WW1,423,ZZ2,564,B,1269
Regular,31,5,2017,2,No,X,M,Z,ZZ,132,MM1,198,XX2,264,B,594
Regular,31,5,2017,3,No,L,Y,X,MM,10,LL1,15,ZZ2,20,B,45
Regular,31,5,2017,0,No,Z,Y,L,ZZ,274,YY1,411,WW2,548,L,1233
Regular,31,5,2017,1,No,O,N,Z,XX,0,WW1,0,ZZ2,0,L,0
Regular,31,5,2017,2,No,M,W,O,YY,194,ZZ1,291,ZZ2,388,L,873
Regular,31,5,2017,3,No,M,N,X,MM,320,WW1,480,WW2,640,L,1440
Regular,31,5,2017,0,No,Y,W,W,MM,158,ZZ1,237,ZZ2,316,D,711
Regular,31,5,2017,1,No,M,M,Y,LL,240,YY1,360,XX2,480,D,1080
Regular,31,5,2017,2,No,N,W,L,YY,498,ZZ1,747,LL2,996,D,2241
Regular,31,5,2017,3,Yes,O,O,W,LL,0,XX1,0,XX2,0,D,0
Regular,25,12,2017,0,No,Z,L,L,YY,200,XX1,300,WW2,400,B,900
Regular,25,12,2017,1,No,N,L,Y,ZZ,0,WW1,0,WW2,0,B,0
Regular,25,12,2017,2,No,Z,M,Z,WW,0,LL1,0,ZZ2,0,B,0
Regular,25,12,2017,3,No,Z,L,O,LL,100,MM1,150,LL2,200,B,450
Regular,25,12,2017,0,No,Z,L,W,WW,0,MM1,0,MM2,0,L,0
Regular,25,12,2017,1,No,X,O,O,YY,428,LL1,642,MM2,856,L,1926
Regular,25,12,2017,2,No,M,Y,M,YY,206,ZZ1,309,ZZ2,412,L,927
Regular,25,12,2017,3,No,Y,M,M,MM,306,ZZ1,459,XX2,612,L,1377
Regular,25,12,2017,0,Yes,Y,M,W,LL,140,MM1,210,WW2,280,D,630
Regular,25,12,2017,1,No,L,W,Z,LL,452,ZZ1,678,MM2,904,D,2034
Regular,25,12,2017,2,Yes,N,M,N,YY,30,XX1,45,YY2,60,D,135
Regular,25,12,2017,3,No,M,N,N,LL,212,WW1,318,XX2,424,D,954
Regular,29,8,2017,0,No,Y,X,L,XX,296,LL1,444,LL2,592,B,1332
Regular,29,8,2017,1,No,N,L,Z,MM,404,MM1,606,LL2,808,B,1818
Regular,29,8,2017,2,No,W,L,O,XX,312,YY1,468,MM2,624,B,1404
Regular,29,8,2017,3,No,Z,L,M,YY,168,ZZ1,252,WW2,336,B,756
Regular,29,8,2017,0,Yes,L,W,O,LL,442,XX1,663,MM2,884,L,1989
Regular,29,8,2017,1,No,Z,X,Y,YY,268,LL1,402,WW2,536,L,1206
Regular,29,8,2017,2,Yes,X,O,W,WW,382,ZZ1,573,YY2,764,L,1719
Regular,29,8,2017,3,No,L,Z,Y,ZZ,98,WW1,147,MM2,196,L,441
Regular,29,8,2017,0,Yes,M,M,N,LL,364,MM1,546,WW2,728,D,1638
Regular,29,8,2017,1,No,N,Z,N,XX,296,ZZ1,444,YY2,592,D,1332
Regular,29,8,2017,2,No,Z,Y,Z,YY,196,LL1,294,WW2,392,D,882
Regular,29,8,2017,3,No,M,M,X,MM,418,LL1,627,MM2,836,D,1881
Regular,4,11,2017,0,No,M,M,W,XX,74,XX1,111,MM2,148,B,333
Regular,4,11,2017,1,Yes,L,W,O,YY,102,MM1,153,MM2,204,B,459
Regular,4,11,2017,2,No,Y,Z,X,WW,120,LL1,180,LL2,240,B,540
Regular,4,11,2017,3,No,Y,X,L,LL,0,MM1,0,WW2,0,B,0
Regular,4,11,2017,0,No,Z,Z,M,ZZ,102,MM1,153,WW2,204,L,459
Regular,4,11,2017,1,No,W,X,X,LL,144,MM1,216,ZZ2,288,L,648
Regular,4,11,2017,2,Yes,N,N,N,YY,0,WW1,0,LL2,0,L,0
Regular,4,11,2017,3,No,Y,M,O,WW,106,MM1,159,XX2,212,L,477
Regular,4,11,2017,0,No,N,Z,Z,XX,0,LL1,0,LL2,0,D,0
Regular,4,11,2017,1,Yes,Z,Y,W,MM,168,MM1,252,MM2,336,D,756
Regular,4,11,2017,2,No,Z,L,Y,ZZ,418,MM1,627,ZZ2,836,D,1881
Regular,4,11,2017,3,No,Z,Z,N,MM,136,LL1,204,XX2,272,D,612
Regular,18,6,2017,0,No,X,W,X,WW,0,XX1,0,MM2,0,B,0
Regular,18,6,2017,1,No,X,N,W,LL,278,YY1,417,XX2,556,B,1251
Regular,18,6,2017,2,No,Y,L,O,XX,138,XX1,207,WW2,276,B,621
Regular,18,6,2017,3,Yes,L,X,X,WW,460,WW1,690,YY2,920,B,2070
Regular,18,6,2017,0,Yes,W,Y,Y,MM,500,LL1,750,ZZ2,1000,L,2250
Regular,18,6,2017,1,Yes,L,O,Z,MM,502,WW1,753,WW2,1004,L,2259
Regular,18,6,2017,2,No,O,M,L,YY,296,LL1,444,XX2,592,L,1332
Regular,18,6,2017,3,Yes,Z,N,Y,ZZ,0,XX1,0,WW2,0,L,0
Regular,18,6,2017,0,No,N,M,W,MM,228,WW1,342,XX2,456,D,1026
Regular,18,6,2017,1,No,W,N,W,MM,228,WW1,342,WW2,456,D,1026
Regular,18,6,2017,2,No,N,W,Z,XX,282,LL1,423,LL2,564,D,1269
Regular,18,6,2017,3,Yes,W,O,M,MM,0,MM1,0,WW2,0,D,0
Sem-Break,7,10,2017,0,No,M,M,W,YY,416,XX1,624,LL2,832,B,1872
Sem-Break,7,10,2017,1,No,W,Y,X,ZZ,216,XX1,324,XX2,432,B,972
Sem-Break,7,10,2017,2,No,M,L,W,MM,0,LL1,0,MM2,0,B,0
Sem-Break,7,10,2017,3,No,N,Y,N,LL,110,WW1,165,WW2,220,B,495
Sem-Break,7,10,2017,0,No,L,Y,W,WW,138,MM1,207,LL2,276,L,621
Sem-Break,7,10,2017,1,No,Y,L,O,XX,378,YY1,567,YY2,756,L,1701
Sem-Break,7,10,2017,2,No,L,O,M,ZZ,0,LL1,0,YY2,0,L,0
Sem-Break,7,10,2017,3,No,X,Y,N,ZZ,256,WW1,384,LL2,512,L,1152
Sem-Break,7,10,2017,0,No,O,Z,W,XX,338,XX1,507,ZZ2,676,D,1521
Sem-Break,7,10,2017,1,No,N,L,X,XX,250,ZZ1,375,MM2,500,D,1125
Sem-Break,7,10,2017,2,Yes,X,Z,Y,MM,442,LL1,663,WW2,884,D,1989
Sem-Break,7,10,2017,3,Yes,Y,M,N,XX,0,LL1,0,WW2,0,D,0
Regular,25,8,2017,0,Yes,M,M,N,YY,160,ZZ1,240,ZZ2,320,B,720
Regular,25,8,2017,1,Yes,O,Y,M,MM,398,WW1,597,ZZ2,796,B,1791
Regular,25,8,2017,2,No,Z,X,N,YY,198,WW1,297,ZZ2,396,B,891
Regular,25,8,2017,3,No,W,W,Y,YY,178,ZZ1,267,LL2,356,B,801
Regular,25,8,2017,0,No,O,N,Y,MM,242,MM1,363,XX2,484,L,1089
Regular,25,8,2017,1,Yes,N,L,Y,MM,234,MM1,351,XX2,468,L,1053
Regular,25,8,2017,2,No,N,W,W,MM,134,MM1,201,MM2,268,L,603
Regular,25,8,2017,3,Yes,L,Z,L,YY,0,YY1,0,LL2,0,L,0
Regular,25,8,2017,0,No,O,N,O,ZZ,0,XX1,0,YY2,0,D,0
Regular,25,8,2017,1,No,N,N,Y,XX,384,YY1,576,WW2,768,D,1728
Regular,25,8,2017,2,No,M,X,L,WW,474,MM1,711,WW2,948,D,2133
Regular,25,8,2017,3,No,X,N,W,MM,448,ZZ1,672,YY2,896,D,2016
Regular,24,1,2018,0,No,Y,L,N,LL,260,LL1,390,XX2,520,B,1170
Regular,24,1,2018,1,No,L,M,N,YY,312,LL1,468,WW2,624,B,1404
Regular,24,1,2018,2,No,N,M,N,YY,266,YY1,399,MM2,532,B,1197
Regular,24,1,2018,3,No,Y,Z,Z,YY,382,XX1,573,MM2,764,B,1719
Regular,24,1,2018,0,No,M,L,Z,WW,300,ZZ1,450,LL2,600,L,1350
Regular,24,1,2018,1,Yes,X,L,L,WW,312,XX1,468,LL2,624,L,1404
Regular,24,1,2018,2,No,Y,N,L,MM,0,XX1,0,LL2,0,L,0
Regular,24,1,2018,3,No,W,Y,N,ZZ,68,MM1,102,ZZ2,136,L,306
Regular,24,1,2018,0,No,M,W,Z,LL,160,ZZ1,240,LL2,320,D,720
Regular,24,1,2018,1,No,L,O,W,YY,100,WW1,150,ZZ2,200,D,450
Regular,24,1,2018,2,No,L,M,O,MM,516,YY1,774,ZZ2,1032,D,2322
Regular,24,1,2018,3,No,M,X,L,MM,192,XX1,288,MM2,384,D,864
Sem-Break,2,7,2017,0,No,O,N,N,YY,160,XX1,240,ZZ2,320,B,720
Sem-Break,2,7,2017,1,No,W,W,N,ZZ,0,YY1,0,YY2,0,B,0
Sem-Break,2,7,2017,2,Yes,M,L,W,XX,232,WW1,348,MM2,464,B,1044
Sem-Break,2,7,2017,3,No,N,L,Y,YY,0,ZZ1,0,XX2,0,B,0
Sem-Break,2,7,2017,0,No,N,M,Z,MM,360,ZZ1,540,MM2,720,L,1620
Sem-Break,2,7,2017,1,No,O,L,N,YY,274,WW1,411,XX2,548,L,1233
Sem-Break,2,7,2017,2,No,Z,Y,W,XX,130,LL1,195,LL2,260,L,585
Sem-Break,2,7,2017,3,No,Y,W,X,ZZ,8,ZZ1,12,XX2,16,L,36
Sem-Break,2,7,2017,0,No,L,X,L,WW,230,XX1,345,ZZ2,460,D,1035
Sem-Break,2,7,2017,1,No,M,X,Y,YY,388,WW1,582,ZZ2,776,D,1746
Sem-Break,2,7,2017,2,No,Z,Z,W,XX,544,XX1,816,YY2,1088,D,2448
Sem-Break,2,7,2017,3,No,Y,Z,X,WW,76,LL1,114,ZZ2,152,D,342
Exam,18,8,2017,0,No,Z,O,M,LL,158,LL1,237,ZZ2,316,B,711
Exam,18,8,2017,1,No,X,L,Y,XX,0,WW1,0,XX2,0,B,0
Exam,18,8,2017,2,No,X,L,Z,WW,500,MM1,750,WW2,1000,B,2250
Exam,18,8,2017,3,No,M,X,L,LL,0,XX1,0,MM2,0,B,0
Exam,18,8,2017,0,No,O,W,X,WW,464,LL1,696,ZZ2,928,L,2088
Exam,18,8,2017,1,No,M,W,L,MM,248,MM1,372,MM2,496,L,1116
Exam,18,8,2017,2,No,O,M,X,MM,0,MM1,0,XX2,0,L,0
Exam,18,8,2017,3,No,Y,O,M,YY,192,ZZ1,288,WW2,384,L,864
Exam,18,8,2017,0,Yes,Z,N,W,LL,188,WW1,282,ZZ2,376,D,846
Exam,18,8,2017,1,No,Y,N,O,MM,130,WW1,195,LL2,260,D,585
Exam,18,8,2017,2,Yes,W,Y,M,WW,382,YY1,573,LL2,764,D,1719
Exam,18,8,2017,3,No,Z,M,O,WW,0,WW1,0,LL2,0,D,0
Regular,24,12,2017,0,No,L,O,Y,YY,394,WW1,591,YY2,788,B,1773
Regular,24,12,2017,1,Yes,W,M,X,ZZ,298,XX1,447,YY2,596,B,1341
Regular,24,12,2017,2,No,W,Y,O,YY,150,YY1,225,YY2,300,B,675
Regular,24,12,2017,3,Yes,X,N,L,MM,0,ZZ1,0,XX2,0,B,0
Regular,24,12,2017,0,No,Y,Z,W,ZZ,208,MM1,312,LL2,416,L,936
Regular,24,12,2017,1,No,X,M,Z,ZZ,494,WW1,741,ZZ2,988,L,2223
Regular,24,12,2017,2,No,Y,X,L,MM,54,XX1,81,ZZ2,108,L,243
Regular,24,12,2017,3,No,Z,Z,Y,WW,330,ZZ1,495,XX2,660,L,1485
Regular,24,12,2017,0,No,M,O,O,LL,30,ZZ1,45,YY2,60,D,135
Regular,24,12,2017,1,No,Y,O,L,WW,0,WW1,0,MM2,0,D,0
Regular,24,12,2017,2,No,O,X,L,XX,196,MM1,294,LL2,392,D,882
Regular,24,12,2017,3,Yes,Z,W,X,XX,340,MM1,510,WW2,680,D,1530
Regular,19,11,2017,0,Yes,N,N,L,YY,442,WW1,663,XX2,884,B,1989
Regular,19,11,2017,1,No,Y,N,W,YY,428,MM1,642,LL2,856,B,1926
Regular,19,11,2017,2,No,Z,O,L,WW,0,ZZ1,0,WW2,0,B,0
Regular,19,11,2017,3,No,O,M,L,XX,0,LL1,0,XX2,0,B,0
Regular,19,11,2017,0,Yes,W,L,Z,XX,6,LL1,9,LL2,12,L,27
Regular,19,11,2017,1,No,L,O,Y,ZZ,132,YY1,198,WW2,264,L,594
Regular,19,11,2017,2,No,M,O,X,YY,116,LL1,174,WW2,232,L,522
Regular,19,11,2017,3,No,Z,Z,L,XX,354,ZZ1,531,ZZ2,708,L,1593
Regular,19,11,2017,0,No,W,Y,X,YY,440,XX1,660,WW2,880,D,1980
Regular,19,11,2017,1,No,Z,X,W,YY,210,MM1,315,XX2,420,D,945
Regular,19,11,2017,2,No,O,L,W,MM,186,YY1,279,WW2,372,D,837
Regular,19,11,2017,3,No,M,W,N,XX,0,MM1,0,MM2,0,D,0
